payment_id,order_id,rrn,captured_at,amount,instrument,bank,is_international,status,fee_charged,gst_charged
pay_00186,ord_00186,311555412072,2026-06-04T15:40:32+05:30,37549.00,CREDIT_CARD,,false,CAPTURED,750.98,135.18
pay_00064,ord_00064,255964008396,2026-06-08T21:20:22+05:30,4320.00,WALLET,,false,CAPTURED,77.76,14.00
pay_00372,ord_00372,478374176695,2026-06-29T22:22:54+05:30,5218.49,DEBIT_CARD,,false,CAPTURED,46.97,8.45
pay_amb40,ord_amb40,696589009296,2026-06-12T11:51:51+05:30,2040.00,CREDIT_CARD,,false,CAPTURED,40.80,7.34
pay_00120,ord_00120,959017059219,2026-06-10T14:50:33+05:30,6018.00,DEBIT_CARD,,false,CAPTURED,54.16,9.75
pay_00115,ord_00115,184931492322,2026-06-26T19:31:39+05:30,3125.49,DEBIT_CARD,,false,CAPTURED,28.13,5.06
pay_00178_dup,ord_00178,330332569305,2026-06-09T14:20:31+05:30,977.99,DEBIT_CARD,,false,CAPTURED,3.91,0.70
pay_00488,ord_00488,603330138313,2026-06-01T20:46:23+05:30,156.50,UPI,,false,CAPTURED,0.00,0.00
pay_00474,ord_00474,294838737612,2026-06-01T06:26:49+05:30,748.50,UPI,,false,CAPTURED,0.00,0.00
pay_00244,ord_00244,734501321678,2026-06-22T10:49:26+05:30,733.49,UPI,,false,CAPTURED,0.00,0.00
pay_00341,ord_00341,170864340343,2026-06-26T10:53:31+05:30,2025.00,UPI,,false,CAPTURED,0.00,0.00
pay_00492,ord_00492,903073765137,2026-06-10T18:32:24+05:30,1752.00,UPI,,false,CAPTURED,0.00,0.00
pay_00367,ord_00367,400152512740,2026-06-24T22:01:45+05:30,8857.25,DEBIT_CARD,,false,CAPTURED,79.72,14.35
pay_00286,ord_00286,900152421992,2026-06-12T16:51:53+05:30,7439.00,CREDIT_CARD,,false,CAPTURED,148.78,26.78
pay_00322,ord_00322,457340093868,2026-06-05T19:57:36+05:30,505.50,UPI,,false,CAPTURED,0.00,0.00
pay_00178,ord_00178,973721047329,2026-06-09T14:17:31+05:30,977.99,DEBIT_CARD,,false,CAPTURED,3.91,0.70
pay_00116,ord_00116,913883198748,2026-06-04T15:04:30+05:30,4993.50,DEBIT_CARD,,false,CAPTURED,44.94,8.09
pay_00395,ord_00395,952020434895,2026-06-29T23:52:26+05:30,583.50,UPI,,false,CAPTURED,0.00,0.00
pay_00259,ord_00259,304149145287,2026-06-10T20:11:08+05:30,438.25,UPI,,false,CAPTURED,0.00,0.00
pay_00406,ord_00406,557653918670,2026-06-08T06:30:29+05:30,809.01,UPI,,false,CAPTURED,0.00,0.00
pay_00018,ord_00018,341662710466,2026-06-02T23:39:02+05:30,1257.99,UPI,,false,CAPTURED,0.00,0.00
pay_00309,ord_00309,297345241506,2026-06-04T18:45:21+05:30,23104.49,CREDIT_CARD,,false,CAPTURED,462.09,83.18
pay_00418,ord_00418,239709829352,2026-06-10T10:29:56+05:30,290.25,UPI,,false,CAPTURED,0.00,0.00
pay_00268,ord_00268,176518354785,2026-06-22T15:13:14+05:30,44984.00,CREDIT_CARD,,true,CAPTURED,1349.52,242.91
pay_00070,ord_00070,683546423351,2026-06-24T09:30:53+05:30,997.99,UPI,,false,CAPTURED,0.00,0.00
pay_00223,ord_00223,571515371324,2026-06-16T22:06:10+05:30,592.00,WALLET,,false,CAPTURED,10.66,1.92
pay_00002,ord_00002,867369835577,2026-06-04T18:40:38+05:30,1640.99,UPI,,false,CAPTURED,4.41,0.79
pay_00158,ord_00158,153431172248,2026-06-12T10:05:47+05:30,19645.50,CREDIT_CARD,,false,CAPTURED,392.91,70.72
pay_00054,ord_00054,852452342547,2026-06-22T20:44:03+05:30,612.50,UPI,,false,CAPTURED,0.00,0.00
pay_00373,ord_00373,186730286831,2026-06-12T19:42:09+05:30,409.49,UPI,,false,CAPTURED,0.00,0.00
pay_00176,ord_00176,189489756924,2026-06-23T11:25:50+05:30,17945.99,NETBANKING,KOTAK,false,CAPTURED,15.00,2.70
pay_00227,ord_00227,769967671457,2026-06-04T16:27:47+05:30,34794.50,EMI,,false,CAPTURED,885.33,159.36
pay_00197,ord_00197,955485573806,2026-06-12T18:46:52+05:30,46459.00,CREDIT_CARD,,false,CAPTURED,929.18,167.25
pay_00226,ord_00226,865748583318,2026-06-16T17:23:43+05:30,79.01,UPI,,false,CAPTURED,0.00,0.00
pay_00266,ord_00266,110751416417,2026-06-12T11:02:35+05:30,795.75,UPI,,false,CAPTURED,0.00,0.00
pay_00200,ord_00200,592649164076,2026-06-29T19:10:39+05:30,673.99,UPI,,false,CAPTURED,0.00,0.00
pay_00089,ord_00089,959297401283,2026-06-17T07:04:55+05:30,367.01,WALLET,,false,CAPTURED,6.61,1.19
pay_00179,ord_00179,430275260144,2026-06-22T08:59:06+05:30,145.99,UPI,,false,CAPTURED,0.00,0.00
pay_00164,ord_00164,416489961980,2026-06-19T14:44:58+05:30,198.75,UPI,,false,CAPTURED,0.00,0.00
pay_00461,ord_00461,520240185608,2026-06-03T06:50:39+05:30,25758.25,CREDIT_CARD,,false,CAPTURED,515.17,92.73
pay_00346,ord_00346,438662592026,2026-06-09T23:14:49+05:30,23014.50,CREDIT_CARD,,false,CAPTURED,460.29,82.85
pay_00370,ord_00370,,2026-06-11T08:42:49+05:30,29852.99,CREDIT_CARD,,false,CAPTURED,597.06,107.47
pay_00029_dup,ord_00029,523179402562,2026-06-17T12:41:25+05:30,27030.01,NETBANKING,YES,false,CAPTURED,20.00,3.60
pay_00279,ord_00279,760608973542,2026-06-12T22:22:11+05:30,44452.00,CREDIT_CARD,,false,CAPTURED,889.04,160.03
pay_00193,ord_00193,929947019812,2026-06-10T17:06:51+05:30,5816.00,DEBIT_CARD,,false,CAPTURED,52.34,10.37
pay_00192,ord_00192,312820812882,2026-06-01T11:08:16+05:30,632.00,UPI,,false,CAPTURED,0.00,0.00
pay_00299,ord_00299,178687084400,2026-06-22T08:27:04+05:30,2458.00,DEBIT_CARD,,false,CAPTURED,22.12,3.98
pay_00455,ord_00455,866480455675,2026-06-09T09:35:18+05:30,7832.01,DEBIT_CARD,,false,CAPTURED,70.49,12.69
pay_00251,ord_00251,,2026-06-22T12:27:13+05:30,803.00,UPI,,false,CAPTURED,0.00,0.00
pay_00362,ord_00362,674692156367,2026-06-18T06:50:49+05:30,8414.01,DEBIT_CARD,,false,CAPTURED,75.73,13.63
pay_00100,ord_00100,362193650971,2026-06-30T06:06:36+05:30,22289.00,CREDIT_CARD,,false,CAPTURED,445.78,80.24
pay_00438,ord_00438,650896289788,2026-06-29T21:19:36+05:30,670.00,UPI,,false,CAPTURED,2.24,0.40
pay_00494,ord_00494,743993539057,2026-06-09T20:13:35+05:30,703.75,UPI,,false,CAPTURED,0.00,0.00
pay_00086,ord_00086,962558234399,2026-06-03T15:18:31+05:30,1573.00,DEBIT_CARD,,false,CAPTURED,6.29,1.13
pay_00282,ord_00282,951492311774,2026-06-25T23:53:47+05:30,5107.00,DEBIT_CARD,,false,CAPTURED,45.96,8.27
pay_00291,ord_00291,667332257567,2026-06-30T13:33:49+05:30,6109.00,DEBIT_CARD,,false,CAPTURED,54.98,9.90
pay_00157,ord_00157,334307144226,2026-06-10T11:30:48+05:30,22380.01,CREDIT_CARD,,false,CAPTURED,447.60,80.57
pay_00287,ord_00287,366993070268,2026-06-09T11:39:18+05:30,1465.49,DEBIT_CARD,,false,CAPTURED,5.86,1.05
pay_00456,ord_00456,567001855720,2026-06-19T11:07:18+05:30,3890.00,WALLET,,false,CAPTURED,91.69,16.50
pay_00221,ord_00221,344112566666,2026-06-03T17:13:21+05:30,12066.49,CREDIT_CARD,,false,CAPTURED,241.33,43.44
pay_00477,ord_00477,183800404990,2026-06-19T06:37:01+05:30,521.00,UPI,,false,CAPTURED,0.00,0.00
pay_00199,ord_00199,110096795125,2026-06-12T15:00:11+05:30,47375.49,CREDIT_CARD,,false,CAPTURED,947.51,170.55
pay_00468,ord_00468,620626590752,2026-06-11T15:45:06+05:30,266.01,UPI,,false,CAPTURED,0.00,0.00
pay_00165,ord_00165,617318205298,2026-06-19T19:47:16+05:30,243.00,UPI,,false,CAPTURED,0.00,0.00
pay_00303,ord_00303,514123455637,2026-06-15T09:22:39+05:30,210.01,UPI,,false,CAPTURED,0.00,0.00
pay_00481,ord_00481,283241179361,2026-06-12T08:17:43+05:30,17673.00,NETBANKING,YES,false,CAPTURED,20.00,3.60
pay_00380,ord_00380,531936998486,2026-06-09T17:33:10+05:30,2287.01,DEBIT_CARD,,false,CAPTURED,20.58,3.70
pay_00088,ord_00088,907032268236,2026-06-04T12:27:16+05:30,447.00,UPI,,false,CAPTURED,0.00,0.00
pay_00001,ord_00001,287178755615,2026-06-19T12:52:45+05:30,21671.49,CREDIT_CARD,,false,CAPTURED,433.43,78.02
pay_00175,ord_00175,179913162546,2026-06-15T15:32:35+05:30,363.75,UPI,,false,CAPTURED,0.00,0.00
pay_00131,ord_00131,167190679265,2026-06-10T08:55:40+05:30,523.75,UPI,,false,CAPTURED,0.00,0.00
pay_00079,ord_00079,943503269475,2026-06-22T23:13:42+05:30,30211.00,CREDIT_CARD,,false,CAPTURED,604.22,108.76
pay_00238,ord_00238,211748945284,2026-06-22T07:12:12+05:30,15072.99,NETBANKING,YES,false,CAPTURED,20.00,3.60
pay_dec4b,ord_dec4b,172639589940,2026-06-12T10:00:39+05:30,1991.00,DEBIT_CARD,,false,CAPTURED,7.96,1.43
pay_00167,ord_00167,749519794057,2026-06-05T09:50:58+05:30,1482.00,DEBIT_CARD,,false,CAPTURED,5.93,1.07
pay_00342,ord_00342,841693394326,2026-06-08T10:25:47+05:30,1682.75,DEBIT_CARD,,false,CAPTURED,6.73,1.21
pay_00000,ord_00000,836361750102,2026-06-11T17:39:44+05:30,2537.00,CREDIT_CARD,,false,CAPTURED,50.74,9.13
pay_00047,ord_00047,236156929535,2026-06-15T15:49:12+05:30,47650.75,CREDIT_CARD,,false,CAPTURED,953.02,171.54
pay_00359,ord_00359,261925810213,2026-06-30T10:04:28+05:30,1829.00,WALLET,,false,CAPTURED,32.92,5.93
pay_00029,ord_00029,382878531220,2026-06-17T12:34:25+05:30,27030.01,NETBANKING,YES,false,CAPTURED,20.00,3.60
pay_00105,ord_00105,935905088347,2026-06-24T11:06:39+05:30,637.01,UPI,,false,CAPTURED,0.00,0.00
pay_00145,ord_00145,840918824747,2026-06-08T20:11:23+05:30,7284.00,DEBIT_CARD,,false,CAPTURED,65.56,11.80
pay_00106,ord_00106,518156603177,2026-06-16T14:06:50+05:30,1266.00,UPI,,false,CAPTURED,0.00,0.00
pay_00246,ord_00246,351294426657,2026-06-22T06:10:17+05:30,26884.00,CREDIT_CARD,,false,CAPTURED,537.68,96.78
pay_00172,ord_00172,664768973225,2026-06-19T09:36:16+05:30,3080.50,DEBIT_CARD,,false,CAPTURED,27.72,4.99
pay_00402,ord_00402,459108049683,2026-06-01T16:47:46+05:30,405.00,UPI,,false,CAPTURED,0.00,0.00
pay_00112,ord_00112,959748408803,2026-06-05T14:42:25+05:30,6416.00,DEBIT_CARD,,false,CAPTURED,57.74,10.39
pay_00331_dup,ord_00331,822511913246,2026-06-30T15:42:38+05:30,25243.49,NETBANKING,SBI,false,CAPTURED,18.00,3.24
pay_00440,ord_00440,593179737085,2026-06-19T19:04:28+05:30,3246.01,CREDIT_CARD,,false,CAPTURED,64.92,11.69
pay_00151,ord_00151,337785474998,2026-06-18T21:17:05+05:30,1165.49,UPI,,false,CAPTURED,0.00,0.00
pay_00311,ord_00311,,2026-06-25T07:21:46+05:30,39918.75,CREDIT_CARD,,false,CAPTURED,798.38,143.71
pay_00146,ord_00146,,2026-06-25T16:20:59+05:30,12831.00,NETBANKING,AXIS,false,CAPTURED,15.00,2.70
pay_00480,ord_00480,505469462385,2026-06-16T06:05:19+05:30,743.01,UPI,,false,CAPTURED,0.00,0.00
pay_00052,ord_00052,783616817134,2026-06-19T17:53:34+05:30,251.25,UPI,,false,CAPTURED,0.00,0.00
pay_00382,ord_00382,959713317212,2026-06-01T19:55:30+05:30,2007.49,UPI,,false,CAPTURED,0.00,0.00
pay_00424,ord_00424,289452471054,2026-06-26T21:15:32+05:30,596.75,UPI,,false,CAPTURED,0.00,0.00
pay_dec3b,ord_dec3b,977693596102,2026-06-23T10:00:58+05:30,1491.00,DEBIT_CARD,,false,CAPTURED,5.96,1.07
pay_00224,ord_00224,645273112082,2026-06-03T13:22:27+05:30,3343.75,NETBANKING,YES,false,CAPTURED,20.00,3.60
pay_00107,ord_00107,730546805370,2026-06-09T11:58:54+05:30,28510.49,CREDIT_CARD,,false,CAPTURED,570.21,102.64
pay_00092,ord_00092,847899377205,2026-06-25T09:30:30+05:30,963.25,UPI,,false,CAPTURED,3.38,0.61
pay_00075,ord_00075,852878649400,2026-06-12T17:22:40+05:30,746.49,UPI,,false,CAPTURED,0.00,0.00
pay_00147,ord_00147,164821386953,2026-06-19T20:13:37+05:30,18482.25,AMEX,,false,CAPTURED,517.50,90.15
pay_00442,ord_00442,707814617889,2026-06-29T17:19:12+05:30,8212.25,DEBIT_CARD,,false,CAPTURED,73.91,13.30
pay_00195,ord_00195,328502701213,2026-06-03T23:27:09+05:30,730.00,UPI,,false,CAPTURED,0.00,0.00
pay_00084,ord_00084,991187169660,2026-06-16T21:17:35+05:30,348.99,UPI,,false,CAPTURED,0.00,0.00
pay_00434,ord_00434,162477356717,2026-06-04T06:34:38+05:30,261.25,UPI,,false,CAPTURED,0.00,0.00
pay_00140,ord_00140,832509935753,2026-06-17T21:46:12+05:30,335.50,UPI,,false,CAPTURED,0.00,0.00
pay_00361,ord_00361,611110592923,2026-06-24T13:17:43+05:30,3479.50,DEBIT_CARD,,false,CAPTURED,31.32,6.59
